WELL_ID,WELL_NAME,OPERATOR,PROD_MONTH,DAYS_IN_MONTH,OIL,GAS,WATER
90000000000019,Teal Queen,Slate King,3/1/2022,31,14981,94465,98661
90000000000019,Teal Queen,Slate King,4/1/2022,30,12758,73316,85865
90000000000019,Teal Queen,Slate King,5/1/2022,31,14100,82408,96979
90000000000019,Teal Queen,Slate King,6/1/2022,30,11995,69299,84312
90000000000019,Teal Queen,Slate King,7/1/2022,31,12330,74865,88568
90000000000019,Teal Queen,Slate King,8/1/2022,31,11140,69877,81806
90000000000019,Teal Queen,Slate King,9/1/2022,30,9874,66791,74101
90000000000019,Teal Queen,Slate King,10/1/2022,31,9341,66066,71639
90000000000019,Teal Queen,Slate King,11/1/2022,30,8215,54168,64386
90000000000019,Teal Queen,Slate King,12/1/2022,31,8401,56479,67288
90000000000019,Teal Queen,Slate King,1/1/2023,31,9133,61661,74783
90000000000019,Teal Queen,Slate King,2/1/2023,28,7562,50007,63234
90000000000019,Teal Queen,Slate King,3/1/2023,31,9583,67464,81834
90000000000019,Teal Queen,Slate King,4/1/2023,30,8386,60779,73184
90000000000019,Teal Queen,Slate King,5/1/2023,31,7901,51856,70464
90000000000019,Teal Queen,Slate King,6/1/2023,30,6578,45254,59953
90000000000019,Teal Queen,Slate King,7/1/2023,31,7232,48075,67360
90000000000019,Teal Queen,Slate King,8/1/2023,31,6214,39069,59169
90000000000019,Teal Queen,Slate King,9/1/2023,30,6809,45190,66258
90000000000019,Teal Queen,Slate King,10/1/2023,31,6784,49147,67463
90000000000019,Teal Queen,Slate King,11/1/2023,30,5050,36242,51322
90000000000019,Teal Queen,Slate King,12/1/2023,31,6580,47552,68338
90000000000019,Teal Queen,Slate King,1/1/2024,31,5282,31406,56081
90000000000019,Teal Queen,Slate King,2/1/2024,29,4946,37337,53647
90000000000019,Teal Queen,Slate King,3/1/2024,31,5180,34291,57398
90000000000019,Teal Queen,Slate King,4/1/2024,30,4310,30638,48806
90000000000019,Teal Queen,Slate King,5/1/2024,31,3556,24865,41151
90000000000019,Teal Queen,Slate King,6/1/2024,30,4447,28948,52592
90000000000019,Teal Queen,Slate King,7/1/2024,31,5841,42903,70593
90000000000019,Teal Queen,Slate King,8/1/2024,31,3512,23571,43392
90000000000019,Teal Queen,Slate King,9/1/2024,30,2841,15640,35872
90000000000019,Teal Queen,Slate King,10/1/2024,31,2707,15679,34930
90000000000019,Teal Queen,Slate King,11/1/2024,30,1871,10522,24673
90000000000019,Teal Queen,Slate King,12/1/2024,31,2237,12112,30146
90000000000019,Teal Queen,Slate King,1/1/2025,31,1742,11227,23999
90000000000019,Teal Queen,Slate King,2/1/2025,28,1462,8966,20569
90000000000019,Teal Queen,Slate King,3/1/2025,31,2583,17483,37112
90000000000019,Teal Queen,Slate King,4/1/2025,30,2029,14625,29792
90000000000019,Teal Queen,Slate King,5/1/2025,31,3081,24896,46231
90000000000019,Teal Queen,Slate King,6/1/2025,30,2078,17141,31865
90000000000019,Teal Queen,Slate King,7/1/2025,31,1973,12473,30919
90000000000019,Teal Queen,Slate King,8/1/2025,31,1318,10642,21115
90000000000019,Teal Queen,Slate King,9/1/2025,30,1704,13275,27899
90000000000019,Teal Queen,Slate King,10/1/2025,31,1486,9419,24863
90000000000019,Teal Queen,Slate King,11/1/2025,30,2590,17198,44286
90000000000019,Teal Queen,Slate King,12/1/2025,31,697,6873,12179
90000000000019,Teal Queen,Slate King,1/1/2026,31,2982,23812,53270
90000000000019,Teal Queen,Slate King,2/1/2026,28,2320,21133,42324
90000000000019,Teal Queen,Slate King,3/1/2026,31,2774,22532,51680
90000000000040,Amber Rook,Gold Pawn,4/1/2022,30,5761,7796,13055
90000000000040,Amber Rook,Gold Pawn,5/1/2022,31,46750,50364,110392
90000000000040,Amber Rook,Gold Pawn,6/1/2022,30,33059,36002,79887
90000000000040,Amber Rook,Gold Pawn,7/1/2022,31,21215,26861,51881
90000000000040,Amber Rook,Gold Pawn,8/1/2022,31,31670,35262,78397
90000000000040,Amber Rook,Gold Pawn,9/1/2022,30,27228,30876,68210
90000000000040,Amber Rook,Gold Pawn,10/1/2022,31,25189,32414,63861
90000000000040,Amber Rook,Gold Pawn,11/1/2022,30,19733,28972,50630
90000000000040,Amber Rook,Gold Pawn,12/1/2022,31,23868,37154,61975
90000000000040,Amber Rook,Gold Pawn,1/1/2023,31,22283,37684,58568
90000000000040,Amber Rook,Gold Pawn,2/1/2023,28,18399,32834,48920
90000000000040,Amber Rook,Gold Pawn,3/1/2023,31,19093,35412,51355
90000000000040,Amber Rook,Gold Pawn,4/1/2023,30,16685,35592,45418
90000000000040,Amber Rook,Gold Pawn,5/1/2023,31,17199,40718,47380
90000000000040,Amber Rook,Gold Pawn,6/1/2023,30,16087,40313,44849
90000000000040,Amber Rook,Gold Pawn,7/1/2023,31,14096,32069,39772
90000000000040,Amber Rook,Gold Pawn,8/1/2023,31,13030,31724,37213
90000000000040,Amber Rook,Gold Pawn,9/1/2023,30,12365,26291,35737
90000000000040,Amber Rook,Gold Pawn,10/1/2023,31,11076,24793,32399
90000000000040,Amber Rook,Gold Pawn,11/1/2023,30,11087,22181,32818
90000000000040,Amber Rook,Gold Pawn,12/1/2023,31,10428,18566,31240
90000000000040,Amber Rook,Gold Pawn,1/1/2024,31,10470,20423,31749
90000000000040,Amber Rook,Gold Pawn,2/1/2024,29,9312,19142,28570
90000000000040,Amber Rook,Gold Pawn,3/1/2024,31,8877,21022,27557
90000000000040,Amber Rook,Gold Pawn,4/1/2024,30,9093,21455,28568
90000000000040,Amber Rook,Gold Pawn,5/1/2024,31,9424,0,29965
90000000000040,Amber Rook,Gold Pawn,6/1/2024,30,8508,18831,27375
90000000000040,Amber Rook,Gold Pawn,7/1/2024,31,7414,15239,24145
90000000000040,Amber Rook,Gold Pawn,8/1/2024,31,10132,16998,33399
90000000000040,Amber Rook,Gold Pawn,9/1/2024,30,8498,17549,28347
90000000000040,Amber Rook,Gold Pawn,10/1/2024,31,9486,22496,32025
90000000000040,Amber Rook,Gold Pawn,11/1/2024,30,8111,20022,27711
90000000000040,Amber Rook,Gold Pawn,12/1/2024,31,8087,19198,27961
90000000000040,Amber Rook,Gold Pawn,1/1/2025,31,6543,17214,22900
90000000000040,Amber Rook,Gold Pawn,2/1/2025,28,3146,7094,11137
90000000000040,Amber Rook,Gold Pawn,3/1/2025,31,5738,64,20553
90000000000040,Amber Rook,Gold Pawn,4/1/2025,30,6222,18,22552
90000000000040,Amber Rook,Gold Pawn,5/1/2025,31,6950,20294,25494
90000000000040,Amber Rook,Gold Pawn,6/1/2025,30,6425,21325,23853
90000000000040,Amber Rook,Gold Pawn,7/1/2025,31,6313,20507,23719
90000000000040,Amber Rook,Gold Pawn,8/1/2025,31,6265,20617,23824
90000000000040,Amber Rook,Gold Pawn,9/1/2025,30,5930,20468,22822
90000000000040,Amber Rook,Gold Pawn,10/1/2025,31,6036,16741,23508
90000000000040,Amber Rook,Gold Pawn,11/1/2025,30,5454,18281,21497
90000000000040,Amber Rook,Gold Pawn,12/1/2025,31,4880,16362,19466
90000000000040,Amber Rook,Gold Pawn,1/1/2026,31,5271,12505,21282
90000000000040,Amber Rook,Gold Pawn,2/1/2026,28,5846,16288,23878
90000000000040,Amber Rook,Gold Pawn,3/1/2026,31,7656,20270,31635
90000000000084,Cyan Knight,Crimson Knight,6/1/2024,30,5970,47261,26286
90000000000084,Cyan Knight,Crimson Knight,7/1/2024,31,10820,112887,51463
90000000000084,Cyan Knight,Crimson Knight,8/1/2024,31,7504,85255,38518
90000000000084,Cyan Knight,Crimson Knight,9/1/2024,30,6830,82417,37789
90000000000084,Cyan Knight,Crimson Knight,10/1/2024,31,5998,76984,35769
90000000000084,Cyan Knight,Crimson Knight,11/1/2024,30,5095,68359,32751
90000000000084,Cyan Knight,Crimson Knight,12/1/2024,31,5377,72056,39647
90000000000084,Cyan Knight,Crimson Knight,1/1/2025,31,4677,66300,35537
90000000000084,Cyan Knight,Crimson Knight,2/1/2025,28,4000,57621,29424
90000000000084,Cyan Knight,Crimson Knight,3/1/2025,31,3703,56296,26373
90000000000084,Cyan Knight,Crimson Knight,4/1/2025,30,3542,52456,24396
90000000000084,Cyan Knight,Crimson Knight,5/1/2025,31,3316,52456,22088
90000000000084,Cyan Knight,Crimson Knight,6/1/2025,30,3167,49050,20401
90000000000084,Cyan Knight,Crimson Knight,7/1/2025,31,3056,48852,19039
90000000000084,Cyan Knight,Crimson Knight,8/1/2025,31,3062,48852,18439
90000000000084,Cyan Knight,Crimson Knight,9/1/2025,30,2492,41686,14512
90000000000084,Cyan Knight,Crimson Knight,10/1/2025,31,2363,39685,13308
90000000000084,Cyan Knight,Crimson Knight,11/1/2025,30,2531,39309,13785
90000000000084,Cyan Knight,Crimson Knight,12/1/2025,31,2890,35131,15223
90000000000084,Cyan Knight,Crimson Knight,1/1/2026,31,2599,25781,13232
90000000000084,Cyan Knight,Crimson Knight,2/1/2026,28,1546,30778,7620
90000000000084,Cyan Knight,Crimson Knight,3/1/2026,31,1570,27993,7493
90000000000085,Green King,Slate King,9/1/2020,30,2233,5538,16395
90000000000085,Green King,Slate King,10/1/2020,31,13321,75397,129105
90000000000085,Green King,Slate King,11/1/2020,30,3467,20600,25223
90000000000085,Green King,Slate King,12/1/2020,31,8369,51319,59910
90000000000085,Green King,Slate King,1/1/2021,31,6715,42789,47287
90000000000085,Green King,Slate King,2/1/2021,28,3862,24858,26770
90000000000085,Green King,Slate King,3/1/2021,31,5380,34123,36716
90000000000085,Green King,Slate King,4/1/2021,30,4133,27751,27756
90000000000085,Green King,Slate King,5/1/2021,31,3911,25849,25842
90000000000085,Green King,Slate King,6/1/2021,30,2944,19728,19142
90000000000085,Green King,Slate King,7/1/2021,31,2980,19889,19059
90000000000085,Green King,Slate King,8/1/2021,31,2998,19600,18863
90000000000085,Green King,Slate King,9/1/2021,30,2872,19644,17781
90000000000085,Green King,Slate King,10/1/2021,31,2646,18613,16117
90000000000085,Green King,Slate King,11/1/2021,30,2748,17823,16473
90000000000085,Green King,Slate King,12/1/2021,31,2622,16793,15462
90000000000085,Green King,Slate King,1/1/2022,31,2183,11876,12667
90000000000085,Green King,Slate King,2/1/2022,28,2265,13727,12938
90000000000085,Green King,Slate King,3/1/2022,31,2619,16331,14727
90000000000085,Green King,Slate King,4/1/2022,30,2400,15130,13277
90000000000085,Green King,Slate King,5/1/2022,31,2305,14877,12547
90000000000085,Green King,Slate King,6/1/2022,30,1825,12548,9777
90000000000085,Green King,Slate King,7/1/2022,31,1726,10736,9096
90000000000085,Green King,Slate King,8/1/2022,31,2030,13524,10524
90000000000085,Green King,Slate King,9/1/2022,30,2488,15418,12691
90000000000085,Green King,Slate King,10/1/2022,31,2417,14117,12132
90000000000085,Green King,Slate King,11/1/2022,30,1950,10453,9631
90000000000085,Green King,Slate King,12/1/2022,31,2160,11644,10495
90000000000085,Green King,Slate King,1/1/2023,31,2319,12917,11087
90000000000085,Green King,Slate King,2/1/2023,28,2124,11367,9993
90000000000085,Green King,Slate King,3/1/2023,31,2394,12862,11089
90000000000085,Green King,Slate King,4/1/2023,30,2138,11240,9747
90000000000085,Green King,Slate King,5/1/2023,31,2307,12327,10349
90000000000085,Green King,Slate King,6/1/2023,30,2094,10638,9239
90000000000085,Green King,Slate King,7/1/2023,31,2175,11860,9442
90000000000085,Green King,Slate King,8/1/2023,31,2134,11825,9115
90000000000085,Green King,Slate King,9/1/2023,30,1949,11548,8191
90000000000085,Green King,Slate King,10/1/2023,31,1841,10148,7612
90000000000085,Green King,Slate King,11/1/2023,30,1036,4773,4216
90000000000085,Green King,Slate King,12/1/2023,31,1942,11320,7775
90000000000085,Green King,Slate King,1/1/2024,31,804,3013,3165
90000000000085,Green King,Slate King,2/1/2024,29,1914,9701,7417
90000000000085,Green King,Slate King,3/1/2024,31,2335,12445,8906
90000000000085,Green King,Slate King,4/1/2024,30,2341,13360,8789
90000000000085,Green King,Slate King,5/1/2024,31,2391,13787,8829
90000000000085,Green King,Slate King,6/1/2024,30,2375,13575,8629
90000000000085,Green King,Slate King,7/1/2024,31,2395,13416,8564
90000000000085,Green King,Slate King,8/1/2024,31,2441,14008,8586
90000000000085,Green King,Slate King,9/1/2024,30,2077,11118,7189
90000000000085,Green King,Slate King,10/1/2024,31,2474,13406,8426
90000000000085,Green King,Slate King,11/1/2024,30,2321,12034,7776
90000000000085,Green King,Slate King,12/1/2024,31,2079,10950,6856
90000000000085,Green King,Slate King,1/1/2025,31,2495,12484,8092
90000000000085,Green King,Slate King,2/1/2025,28,2236,11696,7139
90000000000085,Green King,Slate King,3/1/2025,31,2517,13120,7912
90000000000085,Green King,Slate King,4/1/2025,30,2348,11773,7261
90000000000085,Green King,Slate King,5/1/2025,31,2463,12350,7495
90000000000085,Green King,Slate King,6/1/2025,30,2334,11856,6987
90000000000085,Green King,Slate King,7/1/2025,31,2245,11469,6613
90000000000085,Green King,Slate King,8/1/2025,31,2203,11244,6384
90000000000085,Green King,Slate King,9/1/2025,30,2352,11635,6708
90000000000085,Green King,Slate King,10/1/2025,31,2341,0,6568
90000000000085,Green King,Slate King,11/1/2025,30,2200,9893,6074
90000000000085,Green King,Slate King,12/1/2025,31,2289,9807,6218
90000000000085,Green King,Slate King,1/1/2026,31,2187,9053,5845
90000000000085,Green King,Slate King,2/1/2026,28,2100,8339,5523
90000000000085,Green King,Slate King,3/1/2026,31,2236,9296,5790
90000000000088,Olive Knight,Slate King,9/1/2022,30,3677,10782,21343
90000000000088,Olive Knight,Slate King,10/1/2022,31,34204,117012,190662
90000000000088,Olive Knight,Slate King,11/1/2022,30,21370,75279,129123
90000000000088,Olive Knight,Slate King,12/1/2022,31,16357,51259,98289
90000000000088,Olive Knight,Slate King,1/1/2023,31,12484,41603,74596
90000000000088,Olive Knight,Slate King,2/1/2023,28,8599,20987,51108
90000000000088,Olive Knight,Slate King,3/1/2023,31,10167,43214,60106
90000000000088,Olive Knight,Slate King,4/1/2023,30,7709,34065,45323
90000000000088,Olive Knight,Slate King,5/1/2023,31,4670,17954,27305
90000000000088,Olive Knight,Slate King,6/1/2023,30,5541,21643,32219
90000000000088,Olive Knight,Slate King,7/1/2023,31,3961,28379,22905
90000000000088,Olive Knight,Slate King,8/1/2023,31,7125,24593,40971
90000000000088,Olive Knight,Slate King,9/1/2023,30,6565,23241,37543
90000000000088,Olive Knight,Slate King,10/1/2023,31,5535,30804,31478
90000000000088,Olive Knight,Slate King,11/1/2023,30,5389,20096,30479
90000000000088,Olive Knight,Slate King,12/1/2023,31,5326,21231,29957
90000000000088,Olive Knight,Slate King,1/1/2024,31,5195,20370,29056
90000000000088,Olive Knight,Slate King,2/1/2024,29,4622,19791,25711
90000000000088,Olive Knight,Slate King,3/1/2024,31,4413,16816,24416
90000000000088,Olive Knight,Slate King,4/1/2024,30,4691,18247,25811
90000000000088,Olive Knight,Slate King,5/1/2024,31,4222,17962,23102
90000000000088,Olive Knight,Slate King,6/1/2024,30,3920,16512,21332
90000000000088,Olive Knight,Slate King,7/1/2024,31,4161,17084,22518
90000000000088,Olive Knight,Slate King,8/1/2024,31,4017,15902,21617
90000000000088,Olive Knight,Slate King,9/1/2024,30,3533,15366,18908
90000000000088,Olive Knight,Slate King,10/1/2024,31,3701,15389,19698
90000000000088,Olive Knight,Slate King,11/1/2024,30,3338,15964,17668
90000000000088,Olive Knight,Slate King,12/1/2024,31,3481,14922,18324
90000000000088,Olive Knight,Slate King,1/1/2025,31,3393,13611,17760
90000000000088,Olive Knight,Slate King,2/1/2025,28,2880,13600,14995
90000000000088,Olive Knight,Slate King,3/1/2025,31,2390,10859,12377
90000000000088,Olive Knight,Slate King,4/1/2025,30,2796,11039,14400
90000000000088,Olive Knight,Slate King,5/1/2025,31,2761,13176,14142
90000000000088,Olive Knight,Slate King,6/1/2025,30,2690,11819,13702
90000000000088,Olive Knight,Slate King,7/1/2025,31,2794,12579,14153
90000000000088,Olive Knight,Slate King,8/1/2025,31,2530,13094,12744
90000000000088,Olive Knight,Slate King,9/1/2025,30,2366,10653,11852
90000000000088,Olive Knight,Slate King,10/1/2025,31,2694,10833,13421
90000000000088,Olive Knight,Slate King,11/1/2025,30,1074,18533,5321
90000000000088,Olive Knight,Slate King,12/1/2025,31,2702,13549,13313
90000000000088,Olive Knight,Slate King,1/1/2026,31,2618,14183,12827
90000000000088,Olive Knight,Slate King,2/1/2026,28,2201,12356,10726
90000000000088,Olive Knight,Slate King,3/1/2026,31,2331,12182,11300
90000000000042,Red Pawn,Slate King,2/1/2026,28,13504,78485,0
90000000000042,Red Pawn,Slate King,3/1/2026,31,15810,127751,0
90000000000081,Black Knight,Slate King,9/1/2020,30,3152,9609,19741
90000000000081,Black Knight,Slate King,10/1/2020,31,26129,129250,190470
90000000000081,Black Knight,Slate King,11/1/2020,30,15451,79025,97837
90000000000081,Black Knight,Slate King,12/1/2020,31,8399,43658,52665
90000000000081,Black Knight,Slate King,1/1/2021,31,9821,52234,60979
90000000000081,Black Knight,Slate King,2/1/2021,28,5788,30645,35602
90000000000081,Black Knight,Slate King,3/1/2021,31,8356,42954,50915
90000000000081,Black Knight,Slate King,4/1/2021,30,6393,34258,38574
90000000000081,Black Knight,Slate King,5/1/2021,31,5855,30418,34985
90000000000081,Black Knight,Slate King,6/1/2021,30,4832,25065,28594
90000000000081,Black Knight,Slate King,7/1/2021,31,4836,24615,28340
90000000000081,Black Knight,Slate King,8/1/2021,31,4811,23619,27920
90000000000081,Black Knight,Slate King,9/1/2021,30,4559,23058,26199
90000000000081,Black Knight,Slate King,10/1/2021,31,4154,21282,23639
90000000000081,Black Knight,Slate King,11/1/2021,30,4268,19852,24052
90000000000081,Black Knight,Slate King,12/1/2021,31,4027,18220,22473
90000000000081,Black Knight,Slate King,1/1/2022,31,3316,12545,18325
90000000000081,Black Knight,Slate King,2/1/2022,28,3404,14138,18636
90000000000081,Black Knight,Slate King,3/1/2022,31,3894,16399,21119
90000000000081,Black Knight,Slate King,4/1/2022,30,3529,14799,18953
90000000000081,Black Knight,Slate King,5/1/2022,31,3352,14175,17829
90000000000081,Black Knight,Slate King,6/1/2022,30,2626,11646,13830
90000000000081,Black Knight,Slate King,7/1/2022,31,2456,9706,12810
90000000000081,Black Knight,Slate King,8/1/2022,31,2856,11905,14751
90000000000081,Black Knight,Slate King,9/1/2022,30,3462,13220,17708
90000000000081,Black Knight,Slate King,10/1/2022,31,3327,11791,16852
90000000000081,Black Knight,Slate King,11/1/2022,30,2655,8505,13316
90000000000081,Black Knight,Slate King,12/1/2022,31,2908,9228,14446
90000000000081,Black Knight,Slate King,1/1/2023,31,3088,9968,15190
90000000000081,Black Knight,Slate King,2/1/2023,28,2797,8552,13631
90000000000081,Black Knight,Slate King,3/1/2023,31,3120,9434,15060
90000000000081,Black Knight,Slate King,4/1/2023,30,2756,8031,13177
90000000000081,Black Knight,Slate King,5/1/2023,31,2942,8579,13928
90000000000081,Black Knight,Slate King,6/1/2023,30,2640,7212,12377
90000000000081,Black Knight,Slate King,7/1/2023,31,2712,7832,12592
90000000000081,Black Knight,Slate King,8/1/2023,31,2632,7604,12099
90000000000081,Black Knight,Slate King,9/1/2023,30,2377,7233,10824
90000000000081,Black Knight,Slate King,10/1/2023,31,2221,6191,10013
90000000000081,Black Knight,Slate King,11/1/2023,30,1236,2837,5520
90000000000081,Black Knight,Slate King,12/1/2023,31,2292,6554,10135
90000000000081,Black Knight,Slate King,1/1/2024,31,938,1699,4107
90000000000081,Black Knight,Slate King,2/1/2024,29,2209,5329,9580
90000000000081,Black Knight,Slate King,3/1/2024,31,2666,6662,11453
90000000000081,Black Knight,Slate King,4/1/2024,30,2645,6967,11250
90000000000081,Black Knight,Slate King,5/1/2024,31,2671,7003,11251
90000000000081,Black Knight,Slate King,6/1/2024,30,2624,6717,10946
90000000000081,Black Knight,Slate King,7/1/2024,31,2618,6466,10814
90000000000081,Black Knight,Slate King,8/1/2024,31,2638,6574,10792
90000000000081,Black Knight,Slate King,9/1/2024,30,2220,5083,8995
90000000000081,Black Knight,Slate King,10/1/2024,31,2616,5970,10495
90000000000081,Black Knight,Slate King,11/1/2024,30,2427,5220,9642
90000000000081,Black Knight,Slate King,12/1/2024,31,2151,4627,8461
90000000000081,Black Knight,Slate King,1/1/2025,31,2552,5136,9942
90000000000081,Black Knight,Slate King,2/1/2025,28,2263,4691,8732
90000000000081,Black Knight,Slate King,3/1/2025,31,2520,5131,9635
90000000000081,Black Knight,Slate King,4/1/2025,30,2325,4485,8802
90000000000081,Black Knight,Slate King,5/1/2025,31,2412,4583,9044
90000000000081,Black Knight,Slate King,6/1/2025,30,2261,4285,8394
90000000000081,Black Knight,Slate King,7/1/2025,31,2151,4038,7908
90000000000081,Black Knight,Slate King,8/1/2025,31,2087,3855,7599
90000000000081,Black Knight,Slate King,9/1/2025,30,2204,3885,7948
90000000000081,Black Knight,Slate King,10/1/2025,31,2170,0,7747
90000000000081,Black Knight,Slate King,11/1/2025,30,2017,3135,7132
90000000000081,Black Knight,Slate King,12/1/2025,31,2075,3027,7268
90000000000081,Black Knight,Slate King,1/1/2026,31,1961,2721,6800
90000000000081,Black Knight,Slate King,2/1/2026,28,1862,2443,6397
90000000000081,Black Knight,Slate King,3/1/2026,31,1962,2656,6677
90000000000027,Coral Rook,Gold Pawn,3/1/2023,31,8431,11170,15554
90000000000027,Coral Rook,Gold Pawn,4/1/2023,30,24559,22926,46491
90000000000027,Coral Rook,Gold Pawn,5/1/2023,31,20492,31966,39385
90000000000027,Coral Rook,Gold Pawn,6/1/2023,30,17472,17536,34635
90000000000027,Coral Rook,Gold Pawn,7/1/2023,31,10919,11845,22325
90000000000027,Coral Rook,Gold Pawn,8/1/2023,31,21033,21668,44377
90000000000027,Coral Rook,Gold Pawn,9/1/2023,30,24038,23483,52309
90000000000027,Coral Rook,Gold Pawn,10/1/2023,31,20381,22154,45744
90000000000027,Coral Rook,Gold Pawn,11/1/2023,30,17016,21332,39391
90000000000027,Coral Rook,Gold Pawn,12/1/2023,31,17599,23221,42020
90000000000027,Coral Rook,Gold Pawn,1/1/2024,31,14584,20585,35931
90000000000027,Coral Rook,Gold Pawn,2/1/2024,29,11544,17541,29322
90000000000027,Coral Rook,Gold Pawn,3/1/2024,31,13535,20371,35438
90000000000027,Coral Rook,Gold Pawn,4/1/2024,30,7220,10674,19497
90000000000027,Coral Rook,Gold Pawn,5/1/2024,31,7384,9615,20566
90000000000027,Coral Rook,Gold Pawn,6/1/2024,30,7839,11153,22519
90000000000027,Coral Rook,Gold Pawn,7/1/2024,31,10364,15962,30708
90000000000027,Coral Rook,Gold Pawn,8/1/2024,31,9280,16502,28375
90000000000027,Coral Rook,Gold Pawn,9/1/2024,30,8230,15266,25956
90000000000027,Coral Rook,Gold Pawn,10/1/2024,31,7769,13740,25271
90000000000027,Coral Rook,Gold Pawn,11/1/2024,30,7252,12690,24328
90000000000027,Coral Rook,Gold Pawn,12/1/2024,31,7317,14913,25318
90000000000027,Coral Rook,Gold Pawn,1/1/2025,31,6196,12072,22123
90000000000027,Coral Rook,Gold Pawn,2/1/2025,28,5271,11435,19393
90000000000027,Coral Rook,Gold Pawn,3/1/2025,31,5405,13228,20488
90000000000027,Coral Rook,Gold Pawn,4/1/2025,30,5621,14503,21975
90000000000027,Coral Rook,Gold Pawn,5/1/2025,31,4398,13459,17734
90000000000027,Coral Rook,Gold Pawn,6/1/2025,30,4543,14278,18895
90000000000027,Coral Rook,Gold Pawn,7/1/2025,31,4920,14516,21107
90000000000027,Coral Rook,Gold Pawn,8/1/2025,31,4445,15873,19677
90000000000027,Coral Rook,Gold Pawn,9/1/2025,30,4480,15797,20452
90000000000027,Coral Rook,Gold Pawn,10/1/2025,31,4636,16509,21829
90000000000027,Coral Rook,Gold Pawn,11/1/2025,30,4353,18181,21142
90000000000027,Coral Rook,Gold Pawn,12/1/2025,31,4074,19278,20407
90000000000027,Coral Rook,Gold Pawn,1/1/2026,31,3558,18072,18394
90000000000027,Coral Rook,Gold Pawn,2/1/2026,28,3575,16649,19040
90000000000027,Coral Rook,Gold Pawn,3/1/2026,31,3523,18589,19335
90000000000014,Maroon Pawn,Crimson Knight,3/1/2025,31,1319,1911,4083
90000000000014,Maroon Pawn,Crimson Knight,4/1/2025,30,26289,42089,81364
90000000000014,Maroon Pawn,Crimson Knight,5/1/2025,31,23843,38883,73680
90000000000014,Maroon Pawn,Crimson Knight,6/1/2025,30,21861,39388,67451
90000000000014,Maroon Pawn,Crimson Knight,7/1/2025,31,16191,30785,49880
90000000000014,Maroon Pawn,Crimson Knight,8/1/2025,31,17778,34828,54684
90000000000014,Maroon Pawn,Crimson Knight,9/1/2025,30,16146,33564,49587
90000000000014,Maroon Pawn,Crimson Knight,10/1/2025,31,14347,31048,43994
90000000000014,Maroon Pawn,Crimson Knight,11/1/2025,30,13489,30516,41300
90000000000014,Maroon Pawn,Crimson Knight,12/1/2025,31,12596,29941,38505
90000000000014,Maroon Pawn,Crimson Knight,1/1/2026,31,11783,30152,35966
90000000000014,Maroon Pawn,Crimson Knight,2/1/2026,28,10188,26477,31049
90000000000014,Maroon Pawn,Crimson Knight,3/1/2026,31,8391,24810,25536
90000000000090,Amber Knight,Gold Pawn,8/1/2020,31,23022,20559,80360
90000000000090,Amber Knight,Gold Pawn,9/1/2020,30,22327,23153,80512
90000000000090,Amber Knight,Gold Pawn,10/1/2020,31,16028,15850,58362
90000000000090,Amber Knight,Gold Pawn,11/1/2020,30,8553,9466,31674
90000000000090,Amber Knight,Gold Pawn,12/1/2020,31,16775,31201,63181
90000000000090,Amber Knight,Gold Pawn,1/1/2021,31,15398,27832,58999
90000000000090,Amber Knight,Gold Pawn,2/1/2021,28,7261,10424,28280
90000000000090,Amber Knight,Gold Pawn,3/1/2021,31,7416,9811,29358
90000000000090,Amber Knight,Gold Pawn,4/1/2021,30,7401,9467,29797
90000000000090,Amber Knight,Gold Pawn,5/1/2021,31,9384,10735,38428
90000000000090,Amber Knight,Gold Pawn,6/1/2021,30,9515,11000,39626
90000000000090,Amber Knight,Gold Pawn,7/1/2021,31,9759,12229,41335
90000000000090,Amber Knight,Gold Pawn,8/1/2021,31,9047,10113,38985
90000000000090,Amber Knight,Gold Pawn,9/1/2021,30,8754,10159,38364
90000000000090,Amber Knight,Gold Pawn,10/1/2021,31,7812,8999,34819
90000000000090,Amber Knight,Gold Pawn,11/1/2021,30,7134,7799,32336
90000000000090,Amber Knight,Gold Pawn,12/1/2021,31,7479,8744,34479
90000000000090,Amber Knight,Gold Pawn,1/1/2022,31,6814,8280,31959
90000000000090,Amber Knight,Gold Pawn,2/1/2022,28,6256,8035,29824
90000000000090,Amber Knight,Gold Pawn,3/1/2022,31,6643,10360,32191
90000000000090,Amber Knight,Gold Pawn,4/1/2022,30,6274,10287,30921
90000000000090,Amber Knight,Gold Pawn,5/1/2022,31,6383,11286,31991
90000000000090,Amber Knight,Gold Pawn,6/1/2022,30,5340,8251,27223
90000000000090,Amber Knight,Gold Pawn,7/1/2022,31,4908,7849,25447
90000000000090,Amber Knight,Gold Pawn,8/1/2022,31,4082,6760,21530
90000000000090,Amber Knight,Gold Pawn,9/1/2022,30,4286,6853,22991
90000000000090,Amber Knight,Gold Pawn,10/1/2022,31,3200,4790,17457
90000000000090,Amber Knight,Gold Pawn,11/1/2022,30,1562,2693,8669
90000000000090,Amber Knight,Gold Pawn,12/1/2022,31,2061,3485,11632
90000000000090,Amber Knight,Gold Pawn,1/1/2023,31,3571,4393,20501
90000000000090,Amber Knight,Gold Pawn,2/1/2023,28,3518,5023,20530
90000000000090,Amber Knight,Gold Pawn,3/1/2023,31,1703,3588,10101
